label,age,education_num,capital_gain,capital_loss,hours_per_week,workclass,education,marital_status,occupation,relationship,race,gender,native_country
0,24,12,0,0,12,0,7,4,0,1,4,1,39
0,24,13,0,0,40,4,9,4,1,1,4,0,39
0,22,6,0,0,84,4,0,4,14,1,0,1,39
1,45,15,0,0,60,4,14,2,10,0,4,1,39
1,45,9,0,0,60,4,11,2,4,0,4,1,39
1,48,13,0,0,40,4,9,2,4,0,1,1,24
0,42,13,0,0,60,4,9,2,12,0,4,1,39
0,35,10,0,0,50,6,15,2,12,0,4,1,39
0,32,9,0,0,40,4,11,0,8,4,0,0,39
0,51,9,0,0,32,2,11,2,4,5,4,0,39
1,59,10,0,0,40,4,15,2,4,0,4,1,39
0,31,9,0,0,40,2,11,4,14,3,4,1,39
0,27,13,0,0,50,2,9,4,13,1,4,1,39
1,29,13,4386,0,80,4,9,2,6,0,2,1,0
0,57,12,0,0,35,4,7,6,1,1,4,0,39
0,40,9,0,0,40,4,11,4,8,1,4,1,39
0,31,9,0,0,40,4,11,0,7,1,4,1,39
0,23,4,0,0,40,4,5,4,7,3,4,1,39
0,42,9,0,0,35,4,11,5,1,4,4,0,34
0,60,9,0,0,40,4,11,2,12,0,4,1,39
1,53,14,14344,0,50,2,12,4,4,1,4,0,39
0,20,10,0,0,40,0,15,4,0,3,4,0,39
0,27,9,0,0,40,4,11,4,6,3,4,1,39
0,31,9,0,0,45,4,11,2,14,0,4,1,39
0,29,13,0,0,40,7,9,4,3,1,4,1,39
0,22,13,0,0,40,4,9,4,5,3,4,1,39
1,42,13,0,1564,38,4,9,4,10,1,4,0,39
1,63,15,15024,0,50,5,14,2,10,0,4,1,39
0,28,9,0,0,40,4,11,2,12,0,4,1,39
0,79,10,0,0,20,4,15,2,1,0,4,1,39
1,39,9,7298,0,40,4,11,2,3,0,4,1,39
0,29,8,0,0,40,4,2,4,8,1,3,1,39
0,60,4,0,0,40,4,5,0,8,1,4,1,39
0,58,8,0,0,24,4,2,2,8,5,4,0,39
0,20,12,0,2205,18,4,7,4,8,3,4,0,39
1,44,9,0,0,65,4,11,2,14,0,4,1,39
0,47,9,0,0,48,4,11,2,14,0,4,1,39
1,59,9,0,0,24,4,11,2,11,0,4,1,39
0,37,14,0,0,65,4,12,0,4,1,4,1,39
0,21,9,0,0,40,4,11,5,7,2,4,1,39
0,68,11,0,0,40,4,8,6,4,1,4,0,39
0,43,10,5013,0,40,4,15,2,1,0,4,1,39
0,23,10,0,0,40,0,15,4,0,3,2,0,39
0,23,9,0,0,33,4,11,4,3,4,4,0,39
0,40,14,0,1876,35,2,12,4,1,1,4,0,39
0,45,10,0,0,35,6,15,4,12,3,4,0,39
1,34,11,3103,0,60,0,8,2,0,0,4,1,39
0,22,10,0,0,40,4,15,4,13,3,4,1,39
1,38,13,0,0,50,4,9,2,10,0,4,1,39
0,24,10,0,0,49,4,15,4,12,1,4,1,39
0,23,9,0,0,40,4,11,2,12,5,4,0,39
1,39,10,0,0,45,1,15,2,1,2,4,1,39
0,26,10,0,0,40,4,15,4,3,1,4,1,39
0,24,9,0,0,40,4,11,4,6,4,4,1,39
0,22,10,0,0,25,4,15,4,1,3,4,1,39
0,36,13,0,0,55,4,9,2,10,0,4,1,39
0,20,10,0,0,20,4,15,4,9,3,4,0,39
0,18,7,0,0,8,4,1,4,8,3,2,1,39
1,38,13,0,0,40,4,9,2,4,0,4,1,39
0,43,13,0,0,35,5,9,0,5,1,4,1,39
0,56,9,0,0,40,4,11,0,4,1,2,1,0
1,42,14,0,0,40,4,12,2,4,0,4,1,39
1,35,13,0,0,50,4,9,2,4,0,4,1,39
0,31,10,0,0,45,4,15,0,1,1,4,0,39
0,73,2,0,1735,20,4,3,2,14,0,4,1,39
0,32,10,0,0,42,4,15,0,4,4,4,0,39
1,37,14,15024,0,45,4,12,2,4,0,4,1,39
0,66,9,0,0,10,4,11,2,6,0,4,1,39
0,22,9,0,0,35,4,11,4,8,3,4,0,39
0,51,11,0,0,40,4,8,2,12,0,4,1,39
0,31,9,0,0,35,4,11,4,8,3,4,1,39
0,65,9,0,2206,59,4,11,0,1,4,4,0,2
0,39,9,0,0,45,4,11,2,3,5,2,0,39
0,48,10,0,0,37,4,15,2,1,5,4,0,39
0,20,10,0,0,40,4,15,4,8,1,4,0,39
0,28,12,0,0,40,0,7,4,0,2,4,1,39
1,48,13,4386,0,50,4,9,2,12,0,4,1,39
0,29,15,0,0,80,1,14,2,10,0,4,1,39
1,36,16,0,0,30,6,10,4,10,1,4,1,0
1,35,13,0,0,45,5,9,2,4,0,4,1,39
1,31,10,0,0,40,4,15,2,14,0,4,1,39
0,48,9,0,0,40,7,11,2,11,0,4,1,39
0,36,11,0,0,45,4,8,4,13,1,4,1,39
0,40,9,0,0,50,6,11,2,5,0,4,1,39
0,57,9,0,0,15,4,11,2,10,0,4,1,39
0,26,13,4865,0,35,2,9,4,10,1,4,0,39
0,37,9,0,0,40,7,11,4,8,3,4,0,39
1,65,16,0,0,40,4,10,2,4,0,4,1,39
0,26,6,0,0,32,6,0,4,10,1,4,0,39
0,42,10,0,0,40,4,15,2,13,0,4,1,39
1,47,14,0,0,40,4,12,2,4,0,4,1,24
0,62,4,0,0,40,4,5,0,3,3,4,1,39
0,27,11,0,0,50,4,8,4,4,3,4,1,39
0,76,10,0,0,8,6,15,6,12,1,4,1,39
0,20,10,0,0,40,0,15,4,0,3,4,0,39
0,29,13,0,0,40,4,9,4,1,3,4,0,39
1,29,8,0,0,40,4,2,2,14,0,4,1,39
0,32,6,0,0,40,4,0,4,7,3,4,1,26
0,22,10,0,0,40,5,15,2,3,0,4,1,39
0,30,9,0,0,50,1,11,4,1,1,2,0,39
0,43,10,0,0,40,2,15,0,1,1,4,0,39
0,23,13,0,0,20,4,9,2,8,0,4,1,39
1,44,15,0,0,40,1,14,2,10,0,4,1,39
0,41,13,0,0,40,4,9,0,8,1,4,1,39
1,49,14,7430,0,40,7,12,0,10,4,2,0,39
1,30,9,0,0,45,4,11,4,14,1,4,1,39
0,23,10,0,0,35,4,15,4,6,3,4,1,39
0,39,9,0,0,40,4,11,6,1,3,4,0,39
1,32,13,0,0,60,4,9,2,12,0,4,1,39
1,50,10,0,1887,35,4,15,2,3,0,4,1,39
0,19,10,0,0,40,4,15,4,1,3,4,0,33
1,35,13,0,0,52,4,9,2,12,0,4,1,39
0,23,9,0,0,40,4,11,4,3,1,4,1,39
0,25,10,0,0,40,4,15,4,3,1,4,1,39
0,40,9,0,0,40,4,11,0,12,1,4,0,39
1,30,13,0,0,42,4,9,2,4,0,2,1,39
1,52,10,0,0,40,4,15,2,3,0,4,1,39
0,49,10,0,0,60,4,15,2,7,0,2,1,39
0,24,13,0,0,40,4,9,4,1,3,4,0,39
1,46,13,15024,0,40,4,9,2,4,0,4,1,39
1,39,13,0,0,50,4,9,2,12,0,4,1,39
1,45,13,0,0,50,6,9,2,4,0,4,1,39
0,62,13,0,1258,38,2,9,2,1,5,4,0,39
1,43,13,0,1977,50,4,9,2,10,0,4,1,39
0,45,10,0,0,40,4,15,0,7,4,4,0,39
0,62,9,0,0,40,6,11,2,12,0,4,1,39
0,48,3,0,0,40,4,4,4,6,1,4,1,26
0,56,9,0,0,40,4,11,0,8,4,2,0,23
0,28,9,0,0,35,4,11,4,5,4,4,0,39
0,23,9,0,0,40,4,11,4,3,3,2,1,39
0,43,9,0,0,35,4,11,0,8,1,4,0,39
1,26,13,0,0,40,4,9,2,3,0,4,1,39
1,36,9,0,0,50,4,11,2,12,0,4,1,39
0,55,16,0,0,60,2,10,4,10,1,4,0,39
0,48,13,0,0,50,7,9,4,4,1,4,0,39
0,43,3,0,2129,72,4,4,2,7,5,1,0,0
1,38,11,0,0,45,4,8,2,4,0,4,1,39
0,18,9,0,0,30,4,11,4,12,1,4,1,39
0,56,9,0,0,70,6,11,3,4,1,4,1,39
0,39,14,0,0,40,6,12,4,10,1,4,1,39
0,46,3,0,0,50,4,4,5,6,1,4,1,26
0,36,7,0,0,65,4,1,4,14,4,0,1,39
0,42,9,0,2002,40,6,11,2,3,0,4,1,39
1,50,9,0,0,50,4,11,2,14,0,4,1,39
0,17,7,0,0,20,4,1,4,6,3,4,1,39
0,57,4,0,0,40,4,5,6,7,4,2,0,39
0,73,9,0,0,12,4,11,6,8,2,4,0,39
0,50,10,0,0,40,1,15,4,1,1,4,1,39
0,35,10,0,0,45,4,15,4,14,3,4,1,39
0,27,10,0,0,45,4,15,2,7,0,4,1,39
0,24,10,0,0,40,0,15,4,0,1,4,0,39
0,27,10,0,0,40,4,15,4,3,3,4,1,39
0,23,9,0,0,40,6,11,4,3,3,4,1,39
0,25,9,0,0,40,4,11,4,1,3,4,0,39
1,51,13,0,0,40,4,9,2,4,0,4,1,39
0,26,6,0,0,40,4,0,2,1,5,4,0,39
0,47,10,0,0,45,4,15,2,1,0,4,1,26
0,40,9,0,0,40,4,11,0,8,1,2,1,39
0,58,5,0,0,40,4,6,0,8,4,4,0,39
0,25,10,0,0,40,4,15,4,12,3,4,0,39
0,29,9,0,0,18,4,11,2,12,5,4,0,39
0,36,7,0,0,43,4,1,2,14,0,4,1,39
0,46,9,0,0,60,4,11,0,4,1,4,0,39
0,69,2,0,0,4,4,3,6,9,1,2,0,39
0,69,9,1848,0,40,4,11,6,1,1,4,0,39
0,28,9,0,0,40,4,11,4,8,3,2,0,39
0,20,9,0,0,48,4,11,4,1,3,4,1,39
0,54,9,3887,0,35,7,11,5,1,4,2,0,39
0,25,10,0,0,40,4,15,4,14,3,4,1,39
0,64,9,3471,0,40,2,11,2,6,0,4,1,39
0,17,9,0,0,20,4,11,4,12,3,4,0,39
0,53,9,0,0,40,1,11,2,1,0,4,1,39
0,50,5,0,0,50,4,6,0,14,1,4,1,39
0,57,9,0,0,38,4,11,2,4,5,4,0,39
0,51,10,0,2603,40,4,15,2,14,0,4,1,39
0,20,10,0,0,30,0,15,4,0,3,4,1,39
0,47,10,0,0,40,4,15,2,3,0,4,1,39
0,25,9,0,0,52,4,11,4,14,4,4,1,39
1,50,15,0,0,52,7,14,2,4,0,4,1,39
0,20,9,0,0,30,4,11,4,1,3,4,0,39
1,43,15,0,1977,70,7,14,2,10,0,4,1,39
0,46,13,0,0,40,4,9,4,10,1,4,0,39
0,54,9,0,0,38,4,11,5,1,4,4,0,33
0,53,10,0,0,15,4,15,5,4,4,0,0,39
0,21,9,0,0,30,4,11,4,3,3,4,1,39
0,58,10,0,0,40,4,15,0,8,1,4,1,39
1,30,13,0,0,55,4,9,2,12,0,4,1,39
0,61,9,0,0,40,4,11,2,1,5,2,0,39
0,56,10,0,0,35,7,15,0,1,1,4,0,39
0,59,9,0,0,40,4,11,0,8,4,4,0,39
0,72,9,0,0,20,4,11,2,6,0,4,1,39
0,33,9,0,0,40,4,11,4,1,1,4,1,39
1,46,9,0,0,40,4,11,2,1,5,4,0,39
1,46,10,0,0,38,2,15,2,11,0,4,1,39
0,48,9,0,0,28,4,11,4,10,4,2,0,39
0,33,9,0,0,40,4,11,2,4,0,4,1,39
0,21,10,0,0,40,4,15,4,6,3,4,0,39
0,27,9,0,0,45,4,11,0,1,4,4,0,39
0,31,9,0,0,40,4,11,0,14,1,4,1,39
0,28,13,0,0,40,4,9,4,7,1,4,1,39
0,45,10,0,0,38,2,15,0,1,1,4,0,39
1,51,9,4386,0,40,4,11,2,7,0,4,1,39
0,46,9,0,0,40,7,11,4,8,1,2,0,39
0,25,10,0,0,25,4,15,2,12,0,4,1,8
1,61,10,7688,0,40,4,15,2,1,0,4,1,39
0,17,7,0,0,30,4,1,4,12,3,4,0,39
0,26,13,3325,0,40,4,9,4,3,1,4,1,39
0,35,6,0,0,60,4,0,0,3,1,4,1,39
0,33,7,0,0,70,6,1,2,4,0,4,1,39
0,37,8,0,0,33,4,2,2,12,5,1,0,0
0,39,9,0,0,35,2,11,4,1,3,4,0,39
0,42,9,0,0,30,4,11,0,8,4,4,0,39
1,35,13,4386,0,47,4,9,2,4,0,4,1,39
1,45,9,0,0,50,4,11,0,13,1,4,0,39
1,47,13,0,0,40,5,9,4,12,3,4,1,39
0,64,7,0,0,48,4,1,2,3,0,4,1,39
1,39,15,15024,0,47,4,14,2,4,5,4,0,39
0,43,9,0,0,40,0,11,0,0,4,4,0,39
0,34,9,0,0,40,4,11,2,10,0,4,1,0
1,62,13,3103,0,40,4,9,2,10,0,4,1,39
1,53,10,15024,0,40,4,15,2,10,0,4,1,39
0,31,13,0,0,40,4,9,2,4,0,4,1,39
0,26,9,0,0,40,4,11,2,12,0,4,1,39
1,56,4,0,0,50,5,5,2,3,0,4,1,39
0,43,10,0,0,40,4,15,4,8,1,4,0,39
0,33,10,0,0,35,4,15,4,12,1,2,1,39
1,45,10,0,1485,40,6,15,2,3,0,4,1,39
0,46,10,0,0,55,4,15,5,12,1,4,1,39
0,26,11,0,0,80,4,8,2,6,0,4,1,39
0,24,9,0,0,40,4,11,4,8,3,4,0,26
1,43,13,0,0,50,4,9,2,5,0,4,1,39
0,40,11,0,0,40,4,8,4,7,3,4,1,39
0,61,4,0,0,35,4,5,0,8,1,4,1,39
0,34,10,0,0,72,1,15,4,1,1,2,0,39
0,85,9,0,0,35,4,11,6,12,4,4,1,39
0,41,9,0,0,40,4,11,4,1,1,4,0,39
0,31,12,3325,0,35,7,7,4,1,1,4,0,39
0,22,10,0,0,30,4,15,4,12,3,4,0,39
0,60,9,0,0,40,4,11,6,8,4,2,0,39
0,29,12,0,0,36,4,7,0,10,1,4,0,39
0,34,9,0,0,40,0,11,2,0,0,4,1,39
0,35,13,2977,0,45,7,9,4,4,1,1,0,39
0,24,9,0,0,30,4,11,4,12,1,4,1,39
0,45,14,0,0,40,2,12,0,10,1,2,1,39
0,21,8,0,0,20,2,2,4,8,3,2,1,39
1,30,12,0,1485,37,4,7,2,14,5,4,0,39
1,50,10,0,0,99,5,15,2,4,0,4,1,39
1,41,9,0,0,40,6,11,2,4,0,4,1,39
0,21,9,0,0,33,4,11,4,12,1,4,0,39
0,45,9,0,0,45,4,11,2,3,0,4,1,39
1,34,13,0,0,40,4,9,2,4,0,4,1,39
0,28,9,0,0,40,4,11,0,6,3,4,1,39
0,19,9,0,0,40,4,11,4,8,4,4,1,39
1,26,13,13550,0,50,4,9,4,10,1,4,1,39
1,48,13,0,0,45,4,9,2,14,0,4,1,39
1,69,13,0,2282,40,4,9,6,10,1,4,1,39
0,41,10,0,0,40,4,15,0,1,4,4,0,39
0,43,13,0,0,40,4,9,0,1,1,4,0,39
0,28,9,0,0,40,4,11,4,3,4,4,1,26
0,65,10,0,0,28,2,15,0,1,1,4,0,39
0,31,13,0,1741,38,4,9,4,4,1,4,1,39
0,28,13,0,0,40,4,9,4,1,1,4,0,39
1,51,13,0,0,40,4,9,2,10,0,4,1,39
0,45,10,0,0,80,4,15,4,3,1,4,0,39
0,43,9,0,0,38,4,11,0,1,2,2,1,39
0,31,12,0,0,60,4,7,2,12,0,4,1,39
1,31,10,0,0,55,4,15,2,3,0,4,1,39
0,45,10,0,0,40,4,15,2,3,2,1,1,30
0,20,13,0,0,30,4,9,4,12,2,2,0,39
0,25,13,0,0,40,4,9,4,13,4,4,1,39
0,36,9,0,0,30,4,11,6,6,4,4,0,39
0,31,13,4101,0,50,4,9,4,12,1,4,1,39
0,56,10,0,0,45,4,15,2,3,0,4,1,39
0,26,13,0,0,18,4,9,4,12,3,4,1,39
0,47,10,0,0,65,6,15,0,4,1,4,0,39
0,40,9,0,0,50,5,11,2,4,0,4,1,39
0,32,9,0,0,48,4,11,2,4,5,4,0,39
0,34,14,0,0,24,7,12,4,10,4,2,0,39
0,37,9,0,0,55,4,11,2,4,0,4,1,39
0,38,9,0,0,45,4,11,2,3,0,4,1,39
0,19,11,0,0,16,4,8,4,8,3,1,1,39
0,49,5,0,0,40,4,6,0,6,1,4,0,39
0,18,9,0,0,25,0,11,4,0,3,2,0,39
0,26,12,0,0,40,4,7,4,10,1,4,0,39
0,82,4,0,0,2,4,5,2,6,0,4,1,39
0,40,9,0,0,40,4,11,0,3,1,4,1,39
0,28,10,0,0,50,4,15,4,3,3,4,1,39
0,23,9,0,0,37,4,11,2,12,0,2,1,39
0,19,10,0,0,40,4,15,4,1,3,4,1,39
0,67,9,0,0,32,4,11,6,6,2,2,1,39
1,43,13,3103,0,40,4,9,2,4,0,4,1,39
0,41,12,0,0,50,4,7,4,1,1,3,0,39
0,37,11,0,0,40,4,8,0,10,4,4,0,39
0,20,9,0,0,40,4,11,4,14,3,4,1,39
0,40,9,0,0,40,4,11,0,3,4,4,1,39
1,47,14,99999,0,50,4,12,5,4,1,4,1,39
0,40,9,0,0,40,4,11,2,13,0,4,1,39
0,39,13,0,0,40,7,9,4,4,1,4,0,39
0,24,10,0,0,20,4,15,4,1,3,2,0,39
0,78,9,2228,0,32,0,11,2,0,0,4,1,39
0,67,11,0,0,1,0,8,6,0,1,4,0,39
1,49,13,0,0,45,4,9,2,12,0,4,1,39
0,66,9,0,0,10,4,11,0,7,1,4,1,39
0,52,9,0,323,40,4,11,4,10,4,4,0,39
0,59,9,0,0,60,5,11,0,4,1,4,1,39
0,72,9,0,0,12,4,11,6,9,4,4,0,5
0,35,9,0,0,40,1,11,4,1,1,4,1,39
1,30,13,0,0,40,4,9,1,4,5,4,0,39
0,36,10,0,0,40,4,15,4,8,1,4,1,39
0,26,9,0,0,40,4,11,5,13,3,4,0,39
0,23,13,0,0,35,4,9,4,8,1,4,1,39
1,39,13,0,0,40,4,9,2,10,0,4,1,39
0,40,15,0,0,40,6,14,2,10,0,4,1,39
0,29,13,0,0,40,4,9,4,10,1,4,1,39
0,38,13,0,0,20,4,9,4,8,1,4,1,39
0,63,13,0,0,40,4,9,4,1,1,4,1,39
1,58,9,0,0,40,6,11,2,4,0,4,1,39
0,30,9,0,0,40,4,11,0,4,4,4,0,39
0,38,9,0,0,40,7,11,4,8,4,2,0,39
0,25,3,0,0,33,4,4,4,1,1,4,0,26
1,44,14,0,0,40,7,12,2,10,0,4,1,39
1,43,11,0,0,40,4,8,2,1,5,4,0,39
0,21,10,0,0,30,4,15,4,14,3,4,1,39
0,41,12,0,0,40,2,7,4,4,1,4,1,39
1,38,13,0,0,50,4,9,2,12,0,4,1,39
0,75,13,0,0,6,0,9,2,0,0,4,1,39
0,29,10,0,1672,40,4,15,2,3,0,4,1,39
0,52,9,0,0,70,6,11,2,5,0,4,1,39
0,47,9,0,0,45,4,11,0,4,4,4,0,39
1,28,11,99999,0,50,4,8,2,10,0,4,1,39
0,24,10,0,0,40,4,15,2,9,5,4,0,0
0,30,14,0,0,10,7,12,2,10,0,1,1,3
1,30,10,15024,0,60,4,15,2,4,0,4,1,39
1,40,12,0,0,40,4,7,0,4,1,4,1,39
0,27,10,0,0,30,4,15,4,8,3,4,0,39
0,26,9,0,0,44,4,11,4,11,4,4,1,39
0,32,9,0,0,37,4,11,4,8,1,4,1,39
0,36,13,0,0,40,7,9,4,1,1,4,0,39
0,26,8,0,0,40,4,2,4,14,3,2,1,39
0,25,10,0,0,40,4,15,4,14,1,2,1,39
0,39,10,0,0,40,4,15,0,13,1,4,0,31
0,27,11,0,0,40,4,8,2,13,0,4,1,39
0,24,9,0,0,50,4,11,2,5,0,4,1,39
1,38,13,7688,0,40,5,9,2,12,0,4,1,39
0,35,9,0,0,55,6,11,2,5,0,4,1,39
0,29,11,0,0,40,4,8,4,13,1,4,1,39
0,49,9,0,0,40,4,11,0,8,1,2,0,39
0,36,5,0,0,40,4,6,2,7,0,4,1,39
0,47,16,0,0,50,6,10,2,3,0,4,1,39
0,21,10,0,0,40,4,15,4,8,3,4,1,39
1,35,13,0,0,40,4,9,4,10,1,1,0,30
0,38,2,0,0,40,4,3,2,6,0,4,1,26
0,66,10,0,0,40,0,15,2,0,0,4,1,39
1,45,14,0,1902,50,4,12,2,4,0,4,1,39
0,19,10,0,0,15,4,15,4,8,3,4,0,39
0,18,9,0,0,22,4,11,4,6,3,4,1,39
0,37,15,0,0,40,4,14,2,4,0,4,1,39
0,49,13,0,0,40,4,9,4,10,4,4,0,39
1,33,11,0,0,48,2,8,2,11,0,4,1,39
1,27,10,0,0,40,4,15,2,12,0,4,1,39
0,34,10,0,0,35,2,15,0,1,4,4,0,39
0,54,14,0,0,40,7,12,3,10,1,1,0,3
0,24,10,0,0,40,5,15,4,14,3,4,1,39
1,44,15,0,0,60,6,14,2,10,0,4,1,39
0,48,13,0,0,50,6,9,5,3,1,4,1,39
0,23,9,0,0,40,4,11,4,1,4,4,0,39
0,29,9,0,0,38,4,11,4,8,3,4,1,39
0,21,12,0,0,9,4,7,4,8,3,4,0,39
0,18,8,0,0,32,4,2,4,8,3,4,0,39
0,18,5,0,0,32,4,6,4,12,3,3,0,39
0,29,9,0,0,40,4,11,0,3,1,4,1,39
0,29,9,0,0,40,4,11,4,14,1,4,1,39
0,41,9,0,0,40,4,11,5,7,2,2,0,39
0,32,9,0,0,40,4,11,4,6,1,4,1,39
0,61,6,0,0,24,4,0,0,8,1,2,0,39
0,79,9,0,0,6,4,11,3,10,1,4,1,39
0,34,12,0,0,40,4,7,0,7,1,4,1,39
1,46,13,0,0,40,4,9,2,4,0,4,1,39
1,50,11,0,0,60,6,8,2,12,0,4,1,39
0,29,9,0,0,40,4,11,2,7,0,4,1,39
0,23,10,3674,0,40,4,15,4,1,1,4,0,39
0,64,10,0,0,40,4,15,4,1,1,4,0,39
1,70,14,7896,0,50,2,12,4,10,4,4,0,39
0,28,12,0,1980,40,2,7,4,1,1,4,0,39
0,51,11,0,0,40,4,8,2,6,0,4,1,12
0,20,10,0,0,40,0,15,4,0,3,4,0,39
0,34,13,4865,0,55,7,9,0,10,1,4,1,39
0,29,9,0,0,40,4,11,4,6,3,4,1,39
0,49,13,0,0,40,4,9,3,8,1,1,1,30
0,77,10,0,0,40,5,15,2,4,0,4,1,39
0,32,9,0,0,35,4,11,4,8,3,4,0,39
1,27,13,0,0,40,4,9,2,13,5,4,0,39
0,22,10,0,0,40,4,15,4,12,1,4,0,39
1,35,9,0,0,40,2,11,2,3,0,4,1,5
1,42,13,0,1902,40,2,9,2,11,0,4,1,39
0,35,9,0,0,40,7,11,0,7,3,4,1,39
0,62,9,0,0,40,0,11,2,0,0,4,1,39
0,33,9,2635,0,16,4,11,2,11,0,4,1,39
0,45,10,0,0,55,4,15,6,4,4,4,0,39
0,19,10,0,1602,40,4,15,3,12,3,4,0,39
0,38,9,0,0,40,4,11,0,3,1,4,1,39
0,26,9,0,0,45,4,11,2,7,0,2,1,39
0,29,13,0,0,45,4,9,4,4,1,4,0,39
1,33,13,0,0,40,4,9,2,10,0,4,1,39
0,35,9,0,0,80,6,11,0,5,1,4,1,33
0,42,10,0,0,40,4,15,2,3,0,4,1,39
0,20,11,0,0,20,4,8,4,8,3,4,0,39
1,43,14,0,0,40,1,12,2,10,0,4,1,39
0,69,7,0,0,45,4,1,2,10,0,2,1,39
0,39,9,0,0,40,4,11,4,14,3,4,1,39
0,37,9,0,0,40,4,11,2,7,0,4,1,32
0,28,10,0,0,40,4,15,2,3,0,4,1,39
0,26,13,0,0,40,1,9,4,13,1,4,1,39
0,32,10,0,0,30,4,15,0,12,3,4,1,39
1,43,13,0,0,40,1,9,0,4,1,4,1,39
0,49,9,0,0,30,4,11,2,4,0,4,1,18
0,28,4,0,0,60,4,5,5,8,3,4,1,26
0,35,9,2885,0,40,4,11,2,7,0,4,1,39
0,19,10,594,0,10,0,15,4,0,3,4,0,39
1,35,9,0,0,40,2,11,2,3,0,4,1,39
0,57,9,0,0,40,4,11,2,1,5,4,0,39
0,45,5,0,0,40,4,6,2,14,0,4,1,39
0,23,9,0,1590,48,4,11,4,12,1,4,1,39
0,45,9,0,0,40,4,11,2,3,0,4,1,39
0,42,9,0,0,40,4,11,2,1,5,4,0,39
0,35,13,0,0,40,4,9,2,8,0,1,1,40
1,45,13,0,0,50,4,9,2,10,0,4,1,39
0,28,13,0,0,40,1,9,4,4,1,4,1,39
0,64,11,0,0,10,5,8,2,3,0,4,1,39
0,44,15,0,0,40,2,14,5,10,4,4,0,39
1,59,9,0,0,40,6,11,2,5,0,4,1,39
0,41,9,0,0,40,4,11,4,7,1,4,1,39
0,21,10,0,0,25,4,15,4,12,3,2,1,39
0,29,11,2174,0,40,6,8,4,1,1,4,0,39
1,51,9,8614,0,40,6,11,4,5,1,4,1,39
0,22,9,0,0,40,4,11,4,1,3,4,1,39
0,49,9,0,0,40,4,11,0,8,4,4,0,39
1,53,12,0,0,80,4,7,2,12,0,4,1,39
0,38,10,5721,0,44,4,15,0,1,4,4,0,39
0,23,10,0,0,40,4,15,5,3,3,4,1,39
0,20,9,0,0,40,4,11,4,8,3,4,0,26
0,40,13,0,0,40,4,9,0,3,3,4,0,39
0,25,13,0,0,40,4,9,4,10,1,4,0,39
0,27,10,0,0,40,4,15,0,13,1,4,0,39
0,20,9,0,0,30,4,11,4,8,3,4,1,39
0,37,9,0,0,20,4,11,2,8,5,4,0,39
0,40,9,0,0,40,2,11,4,8,3,4,1,39
1,28,13,3103,0,40,4,9,2,4,0,4,1,39
0,38,9,0,0,40,6,11,5,8,4,4,0,39
0,42,13,0,0,40,4,9,0,4,4,4,0,39
0,32,12,2174,0,40,1,7,0,11,1,4,1,39
0,20,9,0,0,45,4,11,2,12,0,4,1,39
0,62,13,0,0,38,7,9,2,1,0,4,1,39
0,31,10,0,0,40,4,15,4,1,1,4,1,39
0,31,9,0,0,60,6,11,2,3,0,4,1,39
0,24,9,0,0,40,4,11,4,1,3,4,1,39
0,62,4,0,0,35,2,5,6,8,1,2,0,39
1,43,10,0,0,40,2,15,2,3,0,4,1,39
0,21,10,0,0,50,4,15,4,14,3,4,1,39
0,30,9,4650,0,40,5,11,0,4,1,4,1,39
0,22,9,0,0,40,0,11,4,0,4,2,0,39
0,18,6,0,0,40,4,0,4,6,1,4,1,39
0,59,14,0,0,40,2,12,0,10,1,4,0,39
1,24,4,0,1902,40,6,5,2,14,0,4,1,39
0,49,9,0,0,40,4,11,2,3,0,4,1,39
0,19,7,0,0,30,7,1,4,8,3,4,1,39
1,48,9,4386,0,40,4,11,2,7,0,4,1,39
1,32,15,15024,0,60,4,14,2,12,0,4,1,39
0,33,6,0,0,45,4,0,4,7,1,4,0,39
0,23,13,0,0,15,4,9,4,12,1,2,1,39
1,33,15,0,0,65,1,14,4,10,1,4,0,39
1,50,10,0,0,40,1,15,2,4,0,4,1,39
0,30,13,0,0,43,4,9,2,4,0,4,1,39
0,32,12,0,2002,42,4,7,2,10,0,4,1,39
0,39,10,2829,0,65,4,15,2,12,0,4,1,39
0,21,10,0,0,20,4,15,4,12,3,4,0,39
0,23,13,0,0,21,4,9,4,10,3,4,0,39
0,32,13,0,0,40,4,9,4,4,1,4,0,39
0,57,9,0,0,40,4,11,2,6,0,4,1,39
0,22,10,0,0,10,7,15,4,10,1,4,1,39
0,70,9,0,0,5,4,11,6,1,4,4,0,39
1,34,10,0,0,84,4,15,2,13,0,4,1,39
0,53,14,0,0,40,4,12,0,12,1,4,0,39
0,21,10,0,0,45,4,15,4,12,3,4,1,39
0,37,9,0,0,40,4,11,0,7,1,4,1,39
1,60,9,0,1485,50,6,11,2,3,0,4,1,39
1,23,7,14344,0,40,4,1,4,3,3,1,1,40
1,32,6,0,0,80,4,0,2,14,0,4,1,39
0,57,9,0,0,40,4,11,2,7,0,4,1,39
0,65,9,0,0,40,0,11,2,0,0,4,1,39
0,25,10,0,0,30,4,15,4,1,1,4,1,39
0,30,9,0,0,46,4,11,2,3,0,4,1,39
0,31,9,0,0,40,4,11,0,1,1,4,0,11
0,19,10,0,0,35,4,15,4,8,3,4,1,39
0,23,13,0,0,38,7,9,2,13,0,4,1,39
